unit_no,RUL_pred05,RUL_pred5,RUL_pred95,RUL_true
77.0,63.192665,98.65842,164.26643,59.0
77.0,56.86465,105.49402,130.97437,58.0
77.0,56.561096,107.97544,127.5393,57.0
77.0,57.97804,118.07424,169.71378,56.0
77.0,72.85221,115.633644,155.5451,55.0
77.0,48.395916,107.700485,150.33139,54.0
77.0,64.97351,95.55491,141.06284,53.0
77.0,56.325794,80.7634,115.20943,52.0
77.0,65.87906,100.67734,149.49585,51.0
77.0,59.06795,92.82938,136.90088,50.0
77.0,53.066753,80.60926,125.77235,49.0
77.0,44.994907,79.46506,146.3967,48.0
77.0,56.73401,79.57664,117.23438,47.0
77.0,52.89207,71.74378,149.05424,46.0
77.0,43.895454,64.06718,113.04598,45.0
77.0,49.35251,53.540257,105.815765,44.0
77.0,47.655636,70.92843,93.8373,43.0
77.0,47.932297,67.95102,113.7807,42.0
77.0,50.27583,61.59681,92.972305,41.0
77.0,40.16197,40.172028,52.833252,40.0
77.0,46.916584,48.058365,81.4672,39.0
77.0,33.162502,54.594143,99.667366,38.0
77.0,39.069992,49.362934,84.90519,37.0
77.0,47.873375,54.331333,76.63473,36.0
77.0,35.446407,56.071045,94.27153,35.0
77.0,33.908062,40.711643,69.35053,34.0
78.0,125.46388,170.608,230.70259,148.0
78.0,114.522995,170.73033,216.02322,147.0
78.0,117.70989,149.76279,237.09471,146.0
78.0,120.136475,169.93991,167.0134,145.0
78.0,110.079796,166.78496,193.59543,144.0
78.0,123.91829,173.01164,191.5256,143.0
78.0,115.65406,158.62538,180.40544,142.0
78.0,110.289505,159.22072,216.55289,141.0
78.0,113.52293,166.7003,194.94342,140.0
78.0,110.94683,148.63971,189.18288,139.0
78.0,116.099106,157.87508,220.01833,138.0
78.0,116.91491,153.15765,199.81682,137.0
78.0,117.537224,152.8406,186.49927,136.0
78.0,109.611145,154.66495,189.61374,135.0
78.0,114.84971,146.1325,188.64513,134.0
78.0,109.96608,150.17998,203.37036,133.0
78.0,98.9324,156.36122,197.45215,132.0
78.0,124.15937,148.36182,190.92828,131.0
78.0,108.351776,136.08922,200.73434,130.0
78.0,108.50216,155.76569,205.83324,129.0
78.0,110.94934,151.77441,221.15472,128.0
78.0,113.56189,155.7208,206.87082,127.0
78.0,112.13058,143.73582,191.58197,126.0
78.0,110.304054,147.46443,192.00952,125.0
78.0,107.95429,155.99051,188.35022,124.0
78.0,121.0402,150.87547,196.50648,123.0
78.0,107.57897,143.92413,226.78685,122.0
78.0,109.97113,143.90108,195.73654,121.0
78.0,108.94113,144.32532,206.98058,120.0
78.0,102.95779,156.15906,194.56813,119.0
78.0,107.919655,159.14893,180.41647,118.0
78.0,113.04186,154.34076,184.94093,117.0
78.0,109.70614,157.54378,181.85593,116.0
78.0,120.77863,147.70757,187.95049,115.0
78.0,117.34115,160.12518,213.29318,114.0
78.0,113.137024,155.93542,184.95045,113.0
78.0,104.86092,159.92853,177.8715,112.0
78.0,105.06402,168.26198,182.1969,111.0
78.0,116.87327,161.42303,192.48752,110.0
78.0,115.72323,159.44957,192.15611,109.0
78.0,113.0256,162.93694,168.6817,108.0
78.0,120.87142,166.00186,189.9633,107.0
79.0,83.613625,135.25554,273.67966,133.0
79.0,103.692024,148.92992,236.29436,132.0
79.0,91.6314,139.59183,266.9379,131.0
79.0,97.76217,154.75882,228.9426,130.0
79.0,98.15198,145.7558,207.51955,129.0
79.0,115.54172,143.78856,204.34772,128.0
79.0,98.325264,128.92027,212.72423,127.0
79.0,124.540054,137.7131,235.05482,126.0
79.0,101.18956,150.94977,206.67181,125.0
79.0,91.7261,152.07353,199.61421,124.0
79.0,102.796364,139.39552,238.36116,123.0
79.0,92.87992,146.06497,242.3732,122.0
79.0,103.40465,144.75847,207.30862,121.0
79.0,87.532646,127.42989,237.70226,120.0
79.0,84.11349,128.55902,242.57903,119.0
79.0,97.631454,136.49588,222.42078,118.0
79.0,89.12428,143.7785,194.19344,117.0
79.0,93.320854,132.59175,244.80699,116.0
79.0,91.53049,147.723,227.40298,115.0
79.0,102.586845,128.55687,215.49368,114.0
79.0,94.14333,143.45578,184.06107,113.0
79.0,88.50232,126.8464,210.58444,112.0
79.0,84.28285,114.121155,181.48409,111.0
79.0,83.597664,133.08786,193.96416,110.0
79.0,91.02129,136.69121,260.1395,109.0
79.0,73.06876,142.52832,209.61948,108.0
79.0,83.166306,130.14426,226.9581,107.0
79.0,94.27453,141.47351,228.76149,106.0
79.0,100.42095,138.1035,222.99919,105.0
79.0,99.98567,145.02226,190.56032,104.0
79.0,89.236374,137.50027,244.92188,103.0
79.0,86.82292,143.246,225.1474,102.0
79.0,88.33284,121.79826,212.92502,101.0
79.0,101.05544,143.3701,231.4272,100.0
79.0,74.85949,136.12666,214.60567,99.0
79.0,89.017746,135.41403,182.11714,98.0
79.0,98.308014,133.4503,241.36977,97.0
79.0,88.25437,128.39767,230.8805,96.0
79.0,90.0763,127.33991,181.63297,95.0
79.0,86.79632,121.61478,199.80476,94.0
79.0,90.48473,137.0671,255.17908,93.0
79.0,89.166245,148.79643,238.17311,92.0
79.0,90.714485,131.7651,207.21521,91.0
79.0,78.26199,130.93036,194.97308,90.0
79.0,85.43419,129.38533,200.3715,89.0
79.0,69.67002,119.24431,197.50203,88.0
79.0,81.938545,110.67466,209.6651,87.0
79.0,77.89866,133.4257,210.67087,86.0
79.0,92.12894,128.86575,228.63179,85.0
79.0,94.948944,137.2609,181.4431,84.0
79.0,92.08545,141.2506,234.72467,83.0
79.0,89.81376,139.5615,253.2655,82.0
79.0,92.57106,139.98787,191.18921,81.0
79.0,80.329445,123.01788,225.30762,80.0
79.0,120.62524,136.51427,214.78017,79.0
79.0,70.89803,111.13034,192.91771,78.0
79.0,79.97257,111.899345,187.62201,77.0
79.0,70.21075,121.668,194.59602,76.0
79.0,67.4768,119.1496,188.59862,75.0
79.0,73.334885,109.451004,194.67738,74.0
79.0,82.29746,130.19765,209.68483,73.0
79.0,66.85439,128.45767,190.2545,72.0
79.0,70.791595,118.69636,185.60577,71.0
79.0,82.92966,125.1123,195.50981,70.0
79.0,70.12614,122.35912,163.07478,69.0
79.0,80.24085,109.44258,179.74672,68.0
79.0,75.38631,109.271736,189.95497,67.0
79.0,82.73776,118.901505,187.83328,66.0
79.0,83.35153,123.754196,147.61751,65.0
79.0,87.85621,139.33412,193.69136,64.0
79.0,78.2565,115.83067,174.44952,63.0
80.0,70.40524,111.20913,204.19301,192.0
80.0,68.529655,134.40393,260.4376,191.0
80.0,73.78284,117.75948,228.77876,190.0
80.0,78.70299,122.590706,213.15465,189.0
80.0,78.352486,111.43148,161.86925,188.0
80.0,79.83262,121.406906,212.70334,187.0
80.0,96.01715,115.28628,215.35724,186.0
80.0,79.058556,111.43707,190.10725,185.0
80.0,72.44932,119.74786,232.32402,184.0
80.0,69.310936,102.13338,244.68433,183.0
80.0,79.71085,107.512115,229.12651,182.0
80.0,79.700874,119.39703,198.50888,181.0
80.0,75.338234,125.67866,197.40417,180.0
80.0,63.273026,114.961075,233.41963,179.0
80.0,82.37632,114.29609,207.77933,178.0
80.0,80.11204,133.08798,204.69771,177.0
80.0,77.3163,103.44938,214.53639,176.0
80.0,65.75902,131.43066,214.87325,175.0
80.0,82.12104,118.03135,204.13197,174.0
80.0,72.00908,130.40454,214.57756,173.0
80.0,79.96978,116.73221,218.6651,172.0
80.0,70.603035,129.74875,219.03792,171.0
80.0,70.25649,120.92141,206.43506,170.0
80.0,86.89242,126.71029,193.16518,169.0
80.0,89.06708,127.823494,191.61809,168.0
80.0,70.051254,116.95726,207.25911,167.0
80.0,66.1608,108.09471,222.07979,166.0
80.0,67.98377,112.276695,179.52512,165.0
80.0,71.35172,110.34696,181.68227,164.0
80.0,80.48016,118.54739,223.49612,163.0
80.0,71.761696,104.83723,212.37369,162.0
80.0,66.392105,103.47152,164.6405,161.0
80.0,71.42407,113.25921,178.2981,160.0
80.0,66.341125,113.98957,218.30836,159.0
80.0,71.102005,111.541245,187.84026,158.0
80.0,84.80935,128.85374,190.57678,157.0
80.0,64.62134,100.994644,187.3063,156.0
80.0,67.87596,111.00231,214.30278,155.0
80.0,78.9068,120.7478,182.55994,154.0
80.0,69.30647,116.235634,226.343,153.0
80.0,72.41847,116.04454,182.11198,152.0
80.0,68.474884,111.69592,226.89601,151.0
80.0,72.622696,105.506226,176.43889,150.0
80.0,63.981617,93.22627,190.5284,149.0
80.0,75.94567,107.28639,190.54364,148.0
80.0,70.4609,106.97336,199.36353,147.0
80.0,77.167946,106.42718,216.8072,146.0
80.0,64.66046,98.64296,190.12675,145.0
80.0,74.29536,112.279655,205.1412,144.0
80.0,78.53544,120.23236,194.83972,143.0
80.0,72.068954,113.53993,205.21004,142.0
80.0,74.97907,128.50247,192.21976,141.0
80.0,74.50532,106.14146,197.43048,140.0
80.0,81.426926,118.01957,179.20532,139.0
80.0,73.76017,116.74898,192.77379,138.0
80.0,75.028244,115.06694,216.97322,137.0
80.0,64.34787,103.99002,191.15851,136.0
80.0,74.38932,120.80817,163.91963,135.0
80.0,56.977177,108.422134,180.26003,134.0
80.0,70.79423,116.98367,242.05609,133.0
80.0,69.113396,125.28969,143.77232,132.0
80.0,80.28697,107.24338,219.05724,131.0
80.0,69.262314,113.11748,181.77094,130.0
80.0,74.969955,106.53215,181.27454,129.0
80.0,77.31585,110.75684,182.21661,128.0
80.0,59.93728,114.85088,189.88295,127.0
80.0,66.529594,107.2194,124.597916,126.0
80.0,63.43804,99.023224,167.2224,125.0
80.0,56.61273,123.315,165.02583,124.0
80.0,60.322887,114.13712,182.9119,123.0
80.0,60.817654,85.33818,156.4858,122.0
80.0,51.42367,105.39906,185.8693,121.0
80.0,64.27715,105.63805,158.33698,120.0
80.0,57.440865,107.44909,169.74854,119.0
80.0,59.0208,105.930954,167.95381,118.0
80.0,66.98844,88.59789,164.1303,117.0
80.0,59.530136,100.09356,138.8885,116.0
80.0,60.47385,84.36986,182.86574,115.0
80.0,63.172222,100.08503,160.91841,114.0
80.0,68.01995,105.21425,143.06834,113.0
80.0,63.40121,85.20107,138.04877,112.0
80.0,59.49276,89.16364,146.42627,111.0
80.0,66.59657,84.91133,129.7971,110.0
80.0,62.798897,90.38868,142.95453,109.0
80.0,56.897087,88.25771,197.57776,108.0
80.0,64.06362,108.43211,149.27444,107.0
80.0,73.476204,103.01882,151.32542,106.0
80.0,65.381134,90.19596,153.10042,105.0
80.0,55.174816,88.48518,172.56158,104.0
80.0,53.051876,99.79196,154.815,103.0
80.0,53.874348,87.28515,151.36922,102.0
80.0,71.367905,93.7419,145.28741,101.0
80.0,47.519585,100.48769,149.92476,100.0
80.0,58.241665,88.3504,118.72418,99.0
80.0,52.180305,110.03365,155.02618,98.0
80.0,57.66209,100.231705,154.8321,97.0
80.0,62.42012,100.7272,148.33305,96.0
80.0,54.294224,91.32643,128.96843,95.0
80.0,61.88311,107.47021,141.30669,94.0
80.0,55.775753,103.613396,162.7167,93.0
80.0,63.57255,115.61293,166.56404,92.0
80.0,60.715916,102.52788,173.96014,91.0
80.0,50.087555,86.672066,183.93704,90.0
81.0,83.76605,114.33918,211.96877,190.0
81.0,85.53924,114.34246,161.4377,189.0
81.0,83.041534,125.608665,170.926,188.0
81.0,100.98431,123.825424,208.54973,187.0
81.0,89.38621,122.102974,176.10205,186.0
81.0,89.63351,112.80094,193.81557,185.0
81.0,80.17928,109.43928,169.63313,184.0
81.0,90.73374,120.2539,158.43611,183.0
81.0,85.75451,113.934326,211.96243,182.0
81.0,90.60721,121.01804,193.33197,181.0
81.0,89.570335,112.473015,165.71533,180.0
81.0,87.36221,107.59888,183.27559,179.0
81.0,78.294395,114.65965,175.86781,178.0
81.0,84.45318,124.324776,188.34282,177.0
81.0,93.44367,117.23822,186.78038,176.0
81.0,76.37211,123.776146,155.63318,175.0
81.0,82.508385,115.47584,175.78719,174.0
81.0,86.5834,129.58305,166.78497,173.0
81.0,85.09152,114.307495,176.25053,172.0
81.0,84.18419,107.15033,174.92766,171.0
81.0,95.092705,121.91051,169.2195,170.0
81.0,87.06496,126.65397,202.20128,169.0
81.0,85.82592,111.37112,174.34972,168.0
81.0,91.1333,119.51143,193.65437,167.0
81.0,76.84633,105.67879,169.32204,166.0
81.0,79.24954,109.83247,165.39876,165.0
81.0,79.60119,118.952354,177.38637,164.0
81.0,86.47559,109.97624,174.84933,163.0
81.0,86.95262,111.995674,185.69887,162.0
81.0,85.515274,116.25903,208.83899,161.0
81.0,78.67912,119.67336,216.2706,160.0
81.0,84.55765,113.50389,230.59349,159.0
81.0,58.81363,126.525986,160.60759,158.0
81.0,77.904594,106.88761,158.58176,157.0
81.0,69.92401,110.547775,180.05812,156.0
81.0,73.197975,116.12302,170.22363,155.0
81.0,72.41835,114.544266,171.746,154.0
81.0,79.17235,123.24057,184.03694,153.0
81.0,81.33597,118.81813,162.9306,152.0
81.0,94.82879,125.31287,188.30385,151.0
81.0,80.45047,111.36612,178.64795,150.0
81.0,79.18093,124.314514,191.00981,149.0
81.0,84.50387,126.84354,211.00815,148.0
81.0,75.14269,118.369644,184.66096,147.0
81.0,77.65145,106.112526,167.02371,146.0
81.0,79.25541,128.26772,177.38354,145.0
81.0,81.18715,123.25413,184.748,144.0
81.0,83.27211,107.26899,177.94177,143.0
81.0,70.655716,107.59287,160.52487,142.0
81.0,73.415215,107.053925,180.67252,141.0
81.0,70.38263,117.44655,165.22688,140.0
81.0,74.10347,118.85272,191.68806,139.0
81.0,83.12151,107.716965,163.83974,138.0
81.0,75.98495,116.94503,166.112,137.0
81.0,81.77006,98.06849,150.43176,136.0
81.0,73.15019,112.96023,174.20612,135.0
81.0,76.575615,121.12388,158.82349,134.0
81.0,79.38755,120.61204,195.34245,133.0
81.0,88.76992,120.11779,187.57184,132.0
81.0,71.53836,116.80162,166.25258,131.0
81.0,82.35455,115.66889,159.38335,130.0
81.0,85.16922,108.6328,179.06912,129.0
81.0,79.58204,121.63181,186.7874,128.0
81.0,84.39781,120.770294,184.413,127.0
81.0,83.48323,118.24429,215.41545,126.0
81.0,83.54816,116.24136,172.77028,125.0
81.0,84.74532,109.037636,147.03017,124.0
81.0,70.934685,109.13191,155.1707,123.0
81.0,82.44232,99.40637,187.51881,122.0
81.0,73.893616,116.406494,169.755,121.0
81.0,59.361683,116.21893,188.83682,120.0
81.0,86.21782,112.1912,184.25342,119.0
81.0,71.852264,113.57074,153.98932,118.0
81.0,73.01055,108.111984,140.29878,117.0
81.0,58.49246,102.63532,138.34277,116.0
81.0,69.76605,96.44413,165.02809,115.0
81.0,65.63745,105.64322,146.40517,114.0
81.0,62.335476,105.320915,154.63803,113.0
81.0,69.79743,98.15391,181.5459,112.0
81.0,66.29599,106.93134,150.91731,111.0
81.0,46.457634,102.80717,151.83467,110.0
81.0,57.03416,92.4068,165.39197,109.0
81.0,62.112225,91.71314,158.94539,108.0
81.0,65.520485,103.13529,175.15587,107.0
81.0,56.01333,109.94911,172.69926,106.0
81.0,53.66044,104.54763,164.04999,105.0
81.0,59.911488,94.10309,137.30212,104.0
81.0,58.82295,103.085686,152.29126,103.0
81.0,80.58617,100.9267,149.13258,102.0
81.0,56.70467,97.04677,135.61032,101.0
81.0,47.956905,84.14829,155.99974,100.0
81.0,60.36052,98.6738,144.2497,99.0
81.0,53.47305,90.54604,152.33264,98.0
81.0,48.253036,82.9361,135.07286,97.0
81.0,53.427464,78.22661,123.35601,96.0
81.0,48.172024,71.025055,142.38312,95.0
81.0,46.09031,74.56409,131.02177,94.0
81.0,51.47934,97.193436,154.85748,93.0
81.0,55.79314,86.84358,132.7419,92.0
81.0,52.42084,93.70694,147.0123,91.0
81.0,60.253105,99.97692,140.26457,90.0
81.0,77.49194,104.31556,148.94188,89.0
81.0,62.81867,99.8564,155.5258,88.0
81.0,61.049694,87.57953,128.04027,87.0
81.0,50.571953,96.013664,167.64165,86.0
81.0,55.546104,88.8634,139.14607,85.0
81.0,74.97671,101.945366,141.56657,84.0
81.0,70.96203,107.28004,155.09918,83.0
81.0,51.29977,99.26405,133.8384,82.0
81.0,52.29627,100.55955,133.34381,81.0
81.0,51.809555,78.405945,179.1686,80.0
81.0,59.61265,86.827675,99.36936,79.0
81.0,47.628376,88.00224,133.78256,78.0
81.0,49.945522,84.92263,160.22166,77.0
81.0,52.7929,86.6749,135.2627,76.0
81.0,58.501358,96.592865,105.34789,75.0
81.0,68.26299,99.20614,144.50249,74.0
81.0,54.412014,89.978836,160.04106,73.0
81.0,51.107468,86.85248,120.999405,72.0
81.0,61.175602,65.96033,104.26523,71.0
81.0,55.772793,68.71705,109.29426,70.0
81.0,54.23463,73.15416,127.24268,69.0
81.0,48.189297,70.64272,106.20916,68.0
81.0,51.744995,60.254417,108.94582,67.0
81.0,47.92553,72.17538,123.51922,66.0
81.0,48.566742,84.7024,106.63732,65.0
81.0,37.9096,77.079384,126.19778,64.0
81.0,43.907402,63.41533,124.068146,63.0
81.0,45.1566,83.884285,107.88943,62.0
81.0,49.105305,64.98458,95.810684,61.0
81.0,83.46787,83.218414,89.63821,60.0
81.0,55.741405,70.57019,100.61713,59.0
81.0,49.822815,75.7352,120.11088,58.0
81.0,44.949852,76.26681,101.120224,57.0
81.0,54.856247,73.841095,84.7002,56.0
81.0,42.28918,70.21249,96.00778,55.0
81.0,44.274303,56.981724,93.67078,54.0
81.0,43.64573,61.47642,73.5612,53.0
81.0,38.026344,44.972244,81.46381,52.0
81.0,22.397058,55.47851,96.434006,51.0
81.0,28.70177,29.767752,57.845943,50.0
81.0,27.001572,35.099327,61.602715,49.0
81.0,36.87364,35.693016,69.16187,48.0
81.0,25.31732,32.877388,66.4609,47.0
81.0,28.799053,42.157146,44.81075,46.0
81.0,39.9113,50.388397,61.91325,45.0
81.0,29.356312,61.338478,84.48736,44.0
81.0,33.987354,59.016575,59.81134,43.0
81.0,39.274223,51.537376,67.0197,42.0
81.0,33.646297,46.8073,65.67598,41.0
81.0,42.23005,50.54041,61.81298,40.0
81.0,25.866417,50.483517,48.5205,39.0
81.0,31.63238,50.77242,76.90299,38.0
81.0,24.875828,33.867783,51.16484,37.0
81.0,19.964102,38.133263,47.841473,36.0
81.0,18.04398,27.354414,51.73544,35.0
81.0,29.780153,45.837646,51.00196,34.0
81.0,28.985548,44.001095,64.34411,33.0
81.0,27.89752,33.62569,56.45185,32.0
81.0,21.065475,33.32977,56.35748,31.0
81.0,25.486385,32.715134,37.95399,30.0
81.0,17.58226,23.864824,51.098537,29.0
81.0,20.037086,28.82543,38.2472,28.0
81.0,20.526718,32.90308,38.148643,27.0
81.0,20.61497,23.214182,38.09761,26.0
81.0,22.102112,21.202045,37.25323,25.0
81.0,22.762222,25.901796,32.613678,24.0
81.0,21.228003,24.47179,32.241676,23.0
81.0,20.7559,30.356478,39.397633,22.0
81.0,15.399773,33.66926,35.710426,21.0
81.0,20.802404,31.452305,35.451637,20.0
81.0,15.878152,21.759144,31.855654,19.0
81.0,13.3030205,18.24957,27.70858,18.0
81.0,9.399621,15.694131,25.224072,17.0
81.0,15.853596,17.589075,28.581009,16.0
81.0,10.534138,15.396108,22.86052,15.0
81.0,10.584356,16.84155,19.1752,14.0
81.0,14.846234,18.090168,23.97177,13.0
81.0,8.18131,17.966625,22.518976,12.0
81.0,6.9264607,12.969177,9.791129,11.0
81.0,4.2712903,12.079584,19.153042,10.0
81.0,8.722994,10.462459,17.44014,9.0
81.0,3.5964365,4.5883894,11.059958,8.0
82.0,80.321266,114.71307,221.58536,140.0
82.0,85.13815,120.88097,209.41087,139.0
82.0,80.84736,124.34696,227.22711,138.0
82.0,83.249146,126.53569,203.98798,137.0
82.0,88.135376,122.97039,214.95808,136.0
82.0,79.72702,121.17849,212.44514,135.0
82.0,74.75241,120.51333,201.59752,134.0
82.0,84.474915,122.94088,215.12206,133.0
82.0,76.535385,104.84186,188.72829,132.0
82.0,72.71679,120.57464,187.03934,131.0
82.0,75.817955,112.50912,202.13951,130.0
82.0,77.768135,116.22216,207.12386,129.0
82.0,82.10395,112.46949,210.03983,128.0
82.0,88.831116,109.09709,199.42345,127.0
82.0,70.09817,102.25636,197.8403,126.0
82.0,83.97417,118.920425,185.93768,125.0
82.0,67.15006,95.1223,168.7096,124.0
82.0,77.4798,115.549164,182.11664,123.0
82.0,73.396225,113.040306,179.38782,122.0
82.0,80.59077,118.30857,197.98666,121.0
82.0,77.102486,109.17419,202.63734,120.0
82.0,71.40096,115.572914,192.92975,119.0
82.0,81.00739,107.92,204.28868,118.0
82.0,72.252884,100.68807,183.41336,117.0
82.0,112.85934,116.93,201.22037,116.0
82.0,72.070915,107.3814,170.1318,115.0
82.0,77.15113,116.68904,201.68756,114.0
82.0,77.27413,122.39164,185.10974,113.0
82.0,79.1728,125.96117,196.15146,112.0
82.0,74.35846,106.76356,189.32224,111.0
82.0,81.09308,132.89493,209.00081,110.0
82.0,73.63295,110.67789,204.97525,109.0
82.0,81.47158,117.95993,191.63544,108.0
82.0,80.03963,126.945015,199.52892,107.0
82.0,75.77128,136.40463,195.54146,106.0
82.0,91.33723,121.66166,214.0532,105.0
82.0,78.17207,127.104,187.74525,104.0
82.0,87.94592,125.97723,210.81253,103.0
82.0,73.342,124.31744,202.39091,102.0
82.0,80.08617,108.19624,198.41452,101.0
82.0,81.13371,109.65485,192.93939,100.0
82.0,79.022575,109.59149,180.88408,99.0
82.0,82.37885,122.01244,195.67278,98.0
82.0,82.02898,107.43653,179.85693,97.0
82.0,84.512596,115.48035,208.4736,96.0
82.0,93.076805,104.99211,190.98677,95.0
82.0,83.63684,105.48605,192.88249,94.0
82.0,77.634254,105.0559,148.04836,93.0
82.0,72.82626,107.46756,159.86702,92.0
82.0,72.17807,107.31657,174.95343,91.0
82.0,54.59316,112.16121,194.44164,90.0
82.0,68.54755,101.403,166.33972,89.0
82.0,74.283615,103.35373,183.1929,88.0
82.0,70.63318,95.249695,195.29424,87.0
82.0,63.667866,106.54269,143.78273,86.0
82.0,68.10617,118.86919,175.80135,85.0
82.0,72.86665,112.41305,183.46117,84.0
82.0,71.11515,113.265656,186.35341,83.0
82.0,75.127525,112.327484,207.51201,82.0
82.0,72.27367,95.421104,195.79848,81.0
82.0,67.299835,102.117386,228.68391,80.0
82.0,67.78646,92.78448,181.11739,79.0
82.0,58.764133,99.11274,200.36725,78.0
82.0,59.889877,108.3637,201.53671,77.0
82.0,56.646637,100.84983,163.83704,76.0
82.0,76.89156,114.355995,217.93787,75.0
82.0,76.76122,103.53151,219.87323,74.0
82.0,60.86203,99.23652,216.20956,73.0
82.0,81.52654,95.57101,247.75655,72.0
82.0,52.254425,91.49683,162.23856,71.0
82.0,49.171547,84.80459,171.24046,70.0
82.0,63.159153,74.58555,186.66211,69.0
82.0,55.702835,82.62831,148.44385,68.0
82.0,58.477856,78.915855,163.47348,67.0
82.0,49.2972,77.8034,156.48488,66.0
82.0,57.3476,88.175514,149.4127,65.0
82.0,49.39418,84.12472,162.7226,64.0
82.0,53.620434,108.436005,202.75307,63.0
82.0,41.449165,95.103424,182.9833,62.0
82.0,43.323883,84.42158,149.87593,61.0
82.0,62.165882,97.12135,172.43501,60.0
82.0,50.292873,102.8453,151.22835,59.0
82.0,50.89687,84.94555,160.99167,58.0
82.0,46.570477,92.29487,159.8516,57.0
82.0,45.609627,78.1017,122.22398,56.0
82.0,41.45669,71.07252,165.42426,55.0
82.0,53.32025,100.72679,177.74815,54.0
82.0,36.81977,78.15125,147.21307,53.0
82.0,42.400112,75.003334,155.59767,52.0
82.0,43.24961,88.65639,149.28062,51.0
82.0,53.121086,80.492455,163.81035,50.0
82.0,60.42328,90.8522,145.58844,49.0
82.0,60.908794,91.87187,154.19554,48.0
82.0,36.09751,69.47955,151.77719,47.0
82.0,56.339516,87.46061,195.02557,46.0
82.0,48.21873,94.20442,178.75348,45.0
82.0,45.044243,95.965805,143.00885,44.0
82.0,59.80433,88.49055,117.28983,43.0
82.0,58.06695,105.45799,129.44664,42.0
82.0,53.50367,92.56117,125.77084,41.0
82.0,47.901337,98.782005,125.59431,40.0
82.0,41.739826,74.95382,125.07466,39.0
82.0,46.430492,80.3527,93.75853,38.0
82.0,45.902866,54.703747,126.42452,37.0
82.0,50.78461,78.4105,100.799324,36.0
82.0,40.969833,72.59386,89.89625,35.0
82.0,43.611145,70.44291,119.41248,34.0
82.0,48.89399,70.895775,131.74667,33.0
82.0,34.46622,54.352467,100.65937,32.0
82.0,36.413414,57.59933,69.88522,31.0
82.0,37.027687,55.210854,87.73614,30.0
82.0,26.265717,45.748283,70.39052,29.0
82.0,30.917507,53.220722,71.878,28.0
82.0,21.378424,40.165264,96.64352,27.0
82.0,25.83907,61.656445,102.33505,26.0
82.0,25.667068,41.766304,93.19695,25.0
82.0,26.22293,46.943703,69.60161,24.0
82.0,36.58328,34.35414,70.05652,23.0
82.0,13.217823,22.797304,57.82094,22.0
82.0,18.947996,24.359259,66.35599,21.0
82.0,22.983711,32.599575,60.44311,20.0
82.0,17.76072,24.341408,60.147793,19.0
82.0,21.467844,15.197488,39.566956,18.0
82.0,22.036678,19.335857,41.49005,17.0
82.0,21.42778,15.118715,35.737534,16.0
82.0,24.220472,26.046602,37.60597,15.0
82.0,16.299244,26.51506,33.778893,14.0
82.0,9.121936,12.694926,31.657846,13.0
82.0,9.422345,13.533978,32.214687,12.0
82.0,7.001654,17.289192,26.125385,11.0
82.0,3.3706405,10.369769,25.940212,10.0
82.0,5.4559617,8.0858755,20.663012,9.0
83.0,75.02907,129.51233,242.58821,179.0
83.0,86.39415,120.769485,198.76944,178.0
83.0,60.742733,117.90071,266.23547,177.0
83.0,71.00793,119.18774,236.37473,176.0
83.0,77.796074,133.09508,239.1154,175.0
83.0,86.97563,147.84744,265.1817,174.0
83.0,83.60249,118.91732,229.91524,173.0
83.0,85.14318,117.66797,224.87332,172.0
83.0,89.11163,110.98544,223.82555,171.0
83.0,89.29592,115.287605,204.29723,170.0
83.0,84.27237,126.43772,256.83856,169.0
83.0,80.441986,128.36421,264.993,168.0
83.0,84.943504,122.44697,226.57837,167.0
83.0,76.190414,133.84035,245.56058,166.0
83.0,86.105354,129.844,250.80858,165.0
83.0,74.595215,120.852066,231.21231,164.0
83.0,68.96839,121.50318,226.28366,163.0
83.0,70.02866,121.31457,217.86977,162.0
83.0,69.67591,118.17146,209.98357,161.0
83.0,81.746216,119.269745,230.03587,160.0
83.0,68.605354,109.26648,211.87039,159.0
83.0,73.00157,110.00636,223.07254,158.0
83.0,76.76904,119.74918,224.63133,157.0
83.0,76.57981,129.52943,219.71867,156.0
83.0,74.9291,110.10699,253.7319,155.0
83.0,74.707306,125.46444,226.7777,154.0
83.0,77.26989,129.08295,248.18977,153.0
83.0,77.59003,108.98558,236.589,152.0
83.0,68.328445,128.8107,241.47697,151.0
83.0,64.63961,126.557724,217.58679,150.0
83.0,75.20903,131.60707,219.66829,149.0
83.0,76.040726,120.610306,260.27756,148.0
83.0,77.167885,125.47211,281.1676,147.0
83.0,89.421715,141.88788,191.42885,146.0
83.0,80.21838,122.81107,222.38205,145.0
83.0,68.64033,135.00851,276.56418,144.0
83.0,114.43733,128.27151,231.68155,143.0
83.0,76.99804,112.37154,227.99884,142.0
83.0,72.90042,109.91737,260.54196,141.0
83.0,74.59043,121.71328,237.06546,140.0
83.0,73.402504,124.054245,240.08363,139.0
83.0,81.13925,118.67578,236.23628,138.0
83.0,86.66811,136.20322,258.31787,137.0
84.0,78.83804,121.06274,219.07776,199.0
84.0,68.488235,113.43098,242.0829,198.0
84.0,62.482258,133.49202,196.04024,197.0
84.0,71.17913,108.70357,206.0026,196.0
84.0,75.435555,138.7586,215.44228,195.0
84.0,81.58895,124.70848,214.58356,194.0
84.0,72.63634,140.50377,197.21454,193.0
